job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type
CoN9fbYrmoV-2,lupethelooper,chunk_01c\candaceshow\CoN9fbYrmoV-2.mp4,"The chicken feed controversy everyone's talking about – Purina under fire as suspicious patterns emerge. @candaceshow investigates what's really happening with our food supply.

Streaming exclusively on @dailywireplus.

#CandaceOwens #DailyWire #Purina #FoodSupply #Conspiracy",success,0,2025-12-13T16:34:07.678241,2025-12-13T16:39:53.565585,,0,,,
CrmQcFqLD-D-2,FusedMercurySpike,chunk_01c\candaceshow\CrmQcFqLD-D-2.mp4,"The clip everyone's talking about – and for good reason.

📹 @candaceshow

#CandaceOwens #Candace #TheCandaceOwensShow #Conservative #Politics #PoliticalNews #Breaking #BreakingNews #News #DailyWire #Republican #GOP #Trump #MAGA #America #USA #Truth",success,4,2025-12-13T16:35:41.693422,2025-12-13T16:40:55.834203,,0,,,
CsuLODIgLb9-1,DarkLichenCoded,chunk_01c\candaceshow\CsuLODIgLb9-1.mp4,"Basketball star Brittney Griner has had a change of heart about standing during the national anthem, according to @candaceshow 👀

#BrittneyGriner #NationalAnthem #WNBA #Sports #Basketball #Patriotism #America #Conservative #Politics",success,1,2025-12-13T16:36:47.746647,2025-12-13T16:41:17.846192,,0,,,
CrMPFsAgB0C-2,choice.jonestown,chunk_01c\candaceshow\CrMPFsAgB0C-2.mp4,"Looking for straight talk? @candaceshow breaks down the issues everyone's thinking about but afraid to say out loud in today's episode. Link in bio to watch the full conversation.

#CandaceShow #CommonSense #PodcastClips #Candace #Politics #News #Conservative #Viral",success,2,2025-12-13T16:37:43.667954,2025-12-13T16:42:16.039482,,0,,,
Ctwa94qv1_b-2,chance_of_rain_tomorrow,chunk_01c\candaceshow\Ctwa94qv1_b-2.mp4,"Candace (@candaceshow) isn't holding back on this one 😬

#candaceowens #candace #politics #conservative #news #viral #fyp #foryou #foryoupage",failed,3,2025-12-13T16:38:05.076053,2025-12-13T16:44:20.479017,sign up,1,,,loggedout
DJxAhiDysKw-1,BrokenRockPace,chunk_01c\charliekirk1776\DJxAhiDysKw-1.mp4,"@charliekirk1776 breaks down what the iconic red hat truly represents to millions of Americans who believe in restoring greatness to their nation.

#MAGA #MakeAmericaGreatAgain #Trump #Conservative #PatriotsUnite #RedWave #AmericaFirst #TPUSA #TurningPointUSA #Politics",success,2,2025-12-13T21:05:40.181108,2025-12-13T21:09:24.250065,,0,,,
DJaJ7MLhffY-2,ApexStratagem,chunk_01c\charliekirk1776\DJaJ7MLhffY-2.mp4,"Charlie Kirk (@charliekirk1776) was just as surprised as everyone else 👀

#Surprise #Unexpected #PlotTwist #Reaction #Viral #Trending #TPUSA #Conservative #Politics #News #Breaking #MustWatch #Shocking #DidNotExpect #Wow",success,4,2025-12-13T16:41:05.932814,2025-12-13T16:46:49.178844,,0,,,
DKc_NF0hE6w-1,clipsonpodcast,chunk_01c\charliekirk1776\DKc_NF0hE6w-1.mp4,"The mind over matter debate just got real 🧠 @charliekirk1776 breaks down why developing intellect should come before everything else. Sometimes the most controversial take is simply getting priorities straight.

#conservative #america #liberal #republican #politics #trump #maga #news #democrat #usa #freedom #minecraft #biden #socialism #capitalism #god #christian",verification_pending,0,2025-12-13T21:19:30.532484,2025-12-13T21:20:48.803675,Account needs Instagram verification,3,,,
DKaNohNSTwy-2,podsnipworks,chunk_01c\charliekirk1776\DKaNohNSTwy-2.mp4,"When the TV remote becomes a dealbreaker—@charliekirk1776 isn't wrong about this one. Shared values start with something as simple as which news you're consuming together. If you can't align on basic media choices, imagine the bigger conversations down the road.

#Relationships #DatingAdvice #ModernDating #RelationshipGoals #DatingTips #RealTalk #Conservative #ValuesFirst #CompatibilityMatters #RelationshipAdvice #Dating101 #MediaBias #SharedValues #MarriageAdvice #CoupleGoals",failed,2,2025-12-13T16:43:55.776847,2025-12-13T16:46:10.222502,we suspended your account,1,,,suspended
DL-1orjS_EJ-2,talkgembytes,chunk_01c\charliekirk1776\DL-1orjS_EJ-2.mp4,"Charlie Kirk breaks down why moral objectivity requires belief in a higher power. Without God as the ultimate standard, right and wrong become merely subjective opinions that shift with culture and time. @charliekirk1776 explains the logical foundation that connects divine authority to universal moral truth.

#CharlieKirk #Faith #MoralTruth #Christianity #God #Philosophy #Ethics #Conservative #Truth #Morality #ChristianFaith #BiblicalTruth #WorldView",success,1,2025-12-13T13:24:33.105343,2025-12-13T13:27:04.848295,,,,,
DNEW_Y8BzNN-2,miccliparchive,chunk_01c\charliekirk1776\DNEW_Y8BzNN-2.mp4,"The feminist agenda found its complete opposite in Donald Trump, as @charliekirk1776 points out.

#Trump #DonaldTrump #Trump2024 #MAGA #Conservative #Feminism #Politics #America",failed,3,2025-12-13T21:19:57.742595,2025-12-13T21:20:00.392539,Exception: Phone not found: miccliparchive,3,,,
DMLuI32hkQ3-1,castreelworks,chunk_01c\charliekirk1776\DMLuI32hkQ3-1.mp4,"Charlie Kirk (@charliekirk1776) points out the glaring double standard in how justice is applied in America today. When conservatives face legal action, it's swift and severe. When liberals do the same or worse, they walk free. This clip highlights exactly why millions of Americans have lost faith in our institutions.

#CharlieKirk #DoubleStandards #JusticeSystem #Conservative #Politics #TwoTierJustice #LegalSystem #PoliticalBias #AmericaFirst #TPUSA #TurningPointUSA #ConservativeValues #Corruption",success,1,2025-12-13T16:44:25.829893,2025-12-13T16:49:20.737652,,0,,,
DNl2UpbyqjS-2,viraltalkfeed,chunk_01c\charliekirk1776\DNl2UpbyqjS-2.mp4,"The audacity is real 😤 When they tried it but @charliekirk1776 wasn't having ANY of it. That's what we call standing firm when the enemy comes knocking 💪🔥

#NotToday #StandFirm #Truth #Faith #Conservative #America #TPUSA #TurningPointUSA #CharlieKirk",failed,1,2025-12-13T21:22:15.662485,2025-12-13T21:24:41.419590,Exception: Device 98.98.125.37:20937 never appeared in ADB devices list after 60s,3,,,
DM_OocKBjWp-2,reelpodsector,chunk_01c\charliekirk1776\DM_OocKBjWp-2.mp4,"The age-old philosophical truth: evil only has meaning when measured against good. @charliekirk1776 reminds us that moral relativism crumbles under this simple logic—without an objective standard, the very concept of evil becomes meaningless.

#Truth #Philosophy #MoralClarity #Conservative #Values #GoodVsEvil #ObjectiveTruth #ChristianValues #Faith #Wisdom",failed,4,2025-12-13T21:24:50.608503,2025-12-13T21:28:52.015557,Post returned False,3,,,
DO37nBZj9HC-1,apodwavecentral,chunk_01c\charliekirk1776\DO37nBZj9HC-1.mp4,"The moment you realize someone's speaking nothing but facts 💯 @charliekirk1776 breaks it down in a way that just hits different. Worth the watch 👀

❤️🇺🇸

#charliekirk #turningpointusa #conservative #politics #truth #america #patriot #maga #republican #freedom #usa",success,2,2025-12-13T16:46:20.293056,2025-12-13T16:52:38.709389,,0,,,
DNoalZ2ynd5-2,micdropchannel,chunk_01c\charliekirk1776\DNoalZ2ynd5-2.mp4,"The question that shouldn't be controversial yet somehow stumps people every time 🎯 @charliekirk1776 highlights how basic biology has become a debate topic in 2024

#CharlieKirk #TurningPointUSA #TPUSA #CommonSense #Biology #Reality #Truth #ConservativeValues #CriticalThinking #BasicQuestions",success,3,2025-12-13T17:00:15.822475,2025-12-13T17:04:04.731542,,2,,,
DOhk5yXiYJ_-2,viralmicstudio,chunk_01c\charliekirk1776\DOhk5yXiYJ_-2.mp4,"Following the unimaginable tragedy, Mrs. Erika Kirk steps forward with a message for America. Her composure and grace in this devastating moment speak volumes about her character and the legacy her husband leaves behind.

Via @charliekirk1776

#ErikaKirk #AmericanLeadership #NationalAddress #Strength #Legacy #Unity #CourageousWoman #America #LeadershipMatters #StandStrong",failed,0,2025-12-13T21:08:01.031645,2025-12-13T21:13:46.207123,Post returned False,3,,,
DP4mey0kuJH-2,quickpodsnaps,chunk_01c\charliekirk1776\DP4mey0kuJH-2.mp4,"Charlie Kirk (@charliekirk1776) knows the drill—February brings Valentine's Day, and with it, the predictable parade of articles trying to convince single women they're better off alone. The pattern repeats every year, he points out, where mainstream publications essentially tell women that relationships aren't worth pursuing. According to Charlie, this messaging isn't just about celebrating independence—it's actively discouraging women from seeking meaningful connections. Check out his full breakdown on why these annual think-pieces might be doing more harm than good.

#CharlieKirk #DatingCulture #ValentinesDay #Relationships #ModernDating #MediaBias #SingleLife #DatingAdvice #CulturalCommentary #SocialTrends",success,3,2025-12-13T13:26:33.143704,2025-12-13T13:29:08.001920,,,,,
DP2CxwnkifF-2,podmindstudio,chunk_01c\chriswillx\DP2CxwnkifF-2.mp4,"Every 999 episodes doesn't just happen—it earns you some serious perspective on what actually works in relationships. @chriswillx breaks down the patterns he's observed after countless conversations with the world's sharpest minds, and the takeaway is clear: fitness compatibility might be the most underrated filter for finding your person. When your values around health align, almost everything else clicks into place naturally.

#relationshipadvice #datingadvice #relationshiptips #datingtips #relationship #dating #moderndating #datingcoach #relationships #relationshipcoach",verification_pending,2,2025-12-13T21:09:34.334998,2025-12-13T21:12:34.558469,Account needs Instagram verification,3,,,
DPfEWdJDno0-1,talktrackhub,chunk_01c\chriswillx\DPfEWdJDno0-1.mp4,"Matthew McConaughey breaks down a truth most people avoid: choosing integrity over convenience isn't getting any easier. @chriswillx captures this powerful moment on what it really takes to live courageously.

The Art of Living a Courageous Life - Matthew McConaughey (4K)

#MatthewMcConaughey #Courage #Integrity #Motivation #Mindset #PersonalGrowth #SelfImprovement #LifeLessons #Inspiration #Wisdom",success,0,2025-12-13T21:14:08.516238,2025-12-13T21:17:54.043280,,1,,,
DPWfFTXjrb4-2,podclipcrafters,chunk_01c\chriswillx\DPWfFTXjrb4-2.mp4,"Every relationship decision reveals who you truly are. Dr. John Delony breaks down why being all-in isn't just about commitment—it's about choosing yourself too. @chriswillx explores what it really means to show up fully without losing yourself in the process.

#relationship #relationshipadvice #dating #datingadvice #love #marriage #chriswilliamson #modernwisdom #podcast #clips",failed,4,2025-12-13T21:20:52.670610,2025-12-13T21:24:40.534275,try again later,2,,,actionblocked
DPy_OvIDiSp-1,archipelago_one,chunk_01c\chriswillx\DPy_OvIDiSp-1.mp4,"@chriswillx is hitting the road and bringing the show straight to your city 🇺🇸🇨🇦

Stage lights go up next week 💜

#comedy #standupcomedy #tour #liveshow #comedian #livetour #comedytour #standup #livecomedy #tourlife",pending,,,,,,,,
DPzPP4ADutt-2,stone_mason_live,chunk_01c\chriswillx\DPzPP4ADutt-2.mp4,"The measurement of courage isn't found in tomorrow's outcomes—it exists in today's choices. Matthew McConaughey breaks down what it truly means to live boldly, straight from his philosophy on taking action despite uncertainty. @chriswillx captures this masterclass moment in crystal clarity.

#MatthewMcConaughey #Courage #Motivation #SelfDevelopment #PersonalGrowth #Mindset #LifeAdvice #Philosophy #Inspiration #SelfImprovement #SuccessMindset #Wisdom #PodcastClips",pending,,,,,,,,
DPRWDl3iOxh-1,primejuggernaut,chunk_01c\chriswillx\DPRWDl3iOxh-1.mp4,"The real flex isn't how many candles are on your cake—it's whether you actually showed up for the life you were living. @chriswillx breaks down why chasing extra years without chasing meaning is just existence with a longer timer. Quality over quantity isn't just a motto, it's the whole point. Stop counting decades and start making them count.

#livebetter #qualityoflife #longevity #lifelessons #mindsetshift #personalgrowth #selfimprovement #motivation #lifeadvice #modernwisdom #depthovertime #meaningfullife #purposefulliving",failed,1,2025-12-13T21:34:30.219775,2025-12-13T21:36:43.564891,Post returned False,3,,,
DQjlGE1jvHS-2,tjmexicosfinest,chunk_01c\chriswillx\DQjlGE1jvHS-2.mp4,"Looking back at 999 episodes, @chriswillx has learned that the sweet spot between ambition and peace isn't found—it's actively built. Work doesn't have to destroy you to define you. The real flex? Creating something meaningful without sacrificing everything else that matters.

#ModernWisdom #Podcast #WorkLifeBalance #PersonalGrowth #Productivity #SelfImprovement #Entrepreneurship #Mindset #Success #LifeLessons #PodcastClips #Motivation",verification_pending,3,2025-12-13T21:39:56.207307,2025-12-13T21:41:13.376604,Account needs Instagram verification,3,,,
DQAOJzHDL8q-2,sammycakes4me,chunk_01c\chriswillx\DQAOJzHDL8q-2.mp4,"The bodybuilding legend opens up about what success really costs when the cameras aren't rolling. Chris Bumstead reveals the unfiltered reality of building an empire while staying human.

Full conversation with @chriswillx

#ChrisBumstead #Bodybuilding #FitnessMotivation #ClassicPhysique #MrOlympia #TRT #Fatherhood #Purpose #LifeAdvice #Relationships #SuccessMindset #FitnessJourney #GymMotivation #AthleteLife",verification_pending,3,2025-12-13T21:35:34.154865,2025-12-13T21:36:19.221681,Account needs Instagram verification,3,,,
DQeH9S4jgxk-1,rustywatermeal,chunk_01c\chriswillx\DQeH9S4jgxk-1.mp4,"When becoming a parent shifts everything you thought you knew about purpose and meaning, @chriswillx sits down with Jimmy Carr to explore how kids rewire your entire worldview. The unexpected truths about parenthood's transformation.

#JimmyCarr #ChrisWilliamson #Parenthood #Parenting #MeaningfulLife #LifeLessons #ParentingJourney #ModernWisdom #Podcast #DeepConversations #LifeAdvice #ParentingTruths",pending,,,,,,,,
DQmRlVSjswc-2,RoughConcreteShifter,chunk_01c\chriswillx\DQmRlVSjswc-2.mp4,"When Bugzy Malone breaks down how to win by being irreplaceable instead of just being the best, you listen. The game changes when you realize nobody can compete with your authenticity. 

Via @chriswillx

#BugzyMalone #Authenticity #SelfMastery #LifeLessons #Mindset #PersonalDevelopment #SelfImprovement #Motivation #Success #WisdomWednesday #RealTalk #BeYourself #OriginalityWins #UnorthodoxStrategy #4K",pending,,,,,,,,
DQj11M6Drnz-1,pinkmanmcpink,chunk_01c\chriswillx\DQj11M6Drnz-1.mp4,"The price tag on American life keeps climbing, but who's really pulling the strings behind those numbers? @chriswillx sits down with Bernie Sanders to unpack the truth about government power and the cost of living crisis hitting everyday Americans.

#BernieSanders #USPolitics #CostOfLiving #PoliticalDiscussion #GovernmentTransparency #AmericanEconomy #PoliticalPodcast #EconomicJustice #WhoRunsAmerica #PoliticsExplained",verification_pending,0,2025-12-13T21:35:05.433814,2025-12-13T21:37:08.363052,Account needs Instagram verification,3,,,
