filename,onscreen_text,post_caption
1kn778CXEubZ-2.mp4,"Summer is coming soon,
Weather is great,
I'm making money,
Seeing progress in the gym
No annoying girl
Life is great.",Shadows of success whisper secrets behind the curtain of contentment.
1kn778CXEubZ-3.mp4,"Summer is coming soon,
Weather is great,
I'm making money,
Seeing progress in the gym
No annoying girl,
Life is great.","Living my best life, zero drama."
1kn778CXEubZ-4.mp4,"Summer is coming soon,
Weather is great,
I'm making money,
Seeing progress in the gym
No annoying girl,
Life is great.",Toxic masculinity hits different when you're winning and don't care who knows it.
1lPNHgIRFIte-1.mp4,"Your depression will leave
you once you get rich","Money can't buy happiness, but it'll help me evict depression real quick."
1lPNHgIRFIte-2.mp4,Your depression will leave you once you get rich,capitalism is the world's most effective antidepressant until it absolutely destroys your soul
1lPNHgIRFIte-3.mp4,Your depression will leave you once you get rich,"Prove this wrong. Build wealth through grit, not wishful thinking."
1lPNHgIRFIte-4.mp4,Your depression will leave you once you get rich,Money can't heal the void inside. Capitalism's toxic promise of happiness through wealth is a lie.
1MmtxuAoo-JC-1.mp4,0,"I apologize, but it seems like no text was actually displayed in the image or video you referenced. Could you provide the on-screen text again?"
1MmtxuAoo-JC-2.mp4,0,What do you think is about to happen next?
1MmtxuAoo-JC-3.mp4,0,Something seemed off about that empty dashboard. Where was the journey heading?
1MmtxuAoo-JC-4.mp4,"There is no visible text in this image, only a black sports car in what appears to be a garage or workshop, with some white cloths/towels draped over part of the vehicle and some white containers in the foreground.",Sleek. Dark. Ready.
1NZOmyd4y__B-1.mp4,"Quick reminder: y=mx+b
will not buy you a V12",Think your algebra skills can upgrade your ride? Prove it.
1NZOmyd4y__B-2.mp4,"Quick reminder: y=mx+b
will not buy you a V12","Math can't solve everything, especially when it comes to luxury rides."
1NZOmyd4y__B-3.mp4,Quick reminder: y=mx+b will not buy you a V12,Do you remember the last time math solved your real-world problems?
1NZOmyd4y__B-4.mp4,Quick reminder: y=mx+b will not buy you a V12,slope intercept form got me spiraling while my bank account remains a flatline of mathematical despair
1oETz0R8XNIi-1.mp4,Don't worry twin everything is going to work out in the end just give it some time.,"Some secrets are meant to be whispered, not spoken."
1oETz0R8XNIi-2.mp4,Don't worry twin everything is going to work out in the end just give it some time.,"Twin, trust the journey."
1oETz0R8XNIi-3.mp4,Don't worry twin everything is going to work out in the end just give it some time.,twin is plotting something and time is running out tick tock tick tock watch your back
1oETz0R8XNIi-4.mp4,Don't worry twin everything is going to work out in the end just give it some time.,When your twin is your personal life coach and cheerleader rolled into one!
1Q7OTOlmt0SP-1.mp4,"Enough excuses you either want it or you don't
P14",Stop making excuses. Commit or quit.
1Q7OTOlmt0SP-2.mp4,Enough excuses you either want it or you dont,Plot twist: My motivation has left the building and taken a vacation!
1Q7OTOlmt0SP-3.mp4,"Enough excuses you either want it or you don't
P14",Stop making excuses. Your passion reveals your true priorities.
1Q7OTOlmt0SP-4.mp4,"Enough excuses you either want it or you dont
P14",Do you really want it bad enough to stop making excuses?
1rbvUS_V6cmm-1.mp4,"I don't care if I lose
everything I will win one day.",Prove the doubters wrong. Your moment is coming. Are you willing to fight for it?
1rbvUS_V6cmm-2.mp4,"I don't care if I lose
everything I will win one day.",Unstoppable. Unbreakable. Inevitable.
1rbvUS_V6cmm-3.mp4,"I don't care if I lose
everything I will win one day.","Against all odds, she refused to let setbacks define her final shot at redemption."
1rbvUS_V6cmm-4.mp4,"I don't care if I lose
everything I will win one day.","Resilience is not about never falling, but rising stronger each time."
1Spea6Zg-_o5-1.mp4,"I don't even look at my bank account anymore, I Just tap that ho and walk out, I know it ain't declining lol",girl playing financial russian roulette and WINNING with chaotic confidence LMAOOOO
1Spea6Zg-_o5-2.mp4,"I don't even look at my bank account anymore, I just tap that ho and walk out, I know it ain't declining lol",Confidence is my bank balance.
1Spea6Zg-_o5-3.mp4,"I don't even look at my bank account anymore, I just tap that ho and walk out, I know it ain't declining lol","Some secrets are better left unspoken, some risks worth taking."
1Spea6Zg-_o5-4.mp4,"I don't even look at my bank account anymore, I just tap that ho and walk out, I know ain't declining lol",financial terrorism vibes we move different no mercy for these bank apps catch me in and out
1TIg99-IUm8M-1.mp4,"money now, lover later","Some folks will do anything for a dollar, even sell their heart to the highest bidder."
1TIg99-IUm8M-2.mp4,"money now, lover later","Hustle first, heart second. Sometimes you gotta prioritize your goals."
1TIg99-IUm8M-3.mp4,"money now, lover later","Are you choosing cash over connection, or is there more to this story?"
1TIg99-IUm8M-4.mp4,"money now, lover later",Priorities straight and hustle strong. Success before romance.
1tION8Btlc_j-1.mp4,"Bro to bro; Lock in, be private, accept the loneliness, and fix your life. No one is coming to save you. Your life is 100% your responsibility.",Own your journey. No excuses. Rise.
1tION8Btlc_j-2.mp4,"Bro to bro; Lock in, be private, accept the loneliness, and fix your life. No one is coming to save you. Your life is 100% your responsibility.",Own your journey. No excuses. Your potential is waiting to be unleashed.
1tION8Btlc_j-3.mp4,"Bro to bro; Lock in, be private, accept the loneliness, and fix your life. No one is coming to save you. Your life is 100% your responsibility.",Are you ready to stop making excuses and take control of your life? Your move.
1tION8Btlc_j-4.mp4,"Bro to bro; Lock in, be private, accept the loneliness, and fix your life. No one is coming to save you. Your life is 100% your responsibility.","Are you willing to take full ownership of your life, no matter how tough it gets?"
1tsZ4zvEvyHo-1.mp4,"pov: Malone gave you a
little present before he
got cooked","Payback, served cold."
1tsZ4zvEvyHo-2.mp4,pov: Malone gave you a little present before he got cooked,Surprise! Daddy Malone's parting gift before he went crispy crispy
1tsZ4zvEvyHo-3.mp4,pov: Malone gave you a little present before he got cooked,Karma hits different when you least expect it
1tsZ4zvEvyHo-4.mp4,pov: Malone gave you a little present before he got cooked,What would you do if Malone left you a surprise before things went sideways?
1wgDm1q9ItKI-1.mp4,Don't worry brother soon you will win so big all the hard times will be all worth it.,"Two brothers, one dream. Every struggle is a stepping stone to their shared triumph."
1wgDm1q9ItKI-2.mp4,Don't worry brother soon you will win so big all the hard times will be all worth it.,"Success is a journey, and your persistence will turn struggles into triumphs."
1wgDm1q9ItKI-3.mp4,Don't worry brother soon you will win so big all the hard times will be all worth it.,Shadows of promise whisper from the edge of destiny's uncertain horizon.
1wgDm1q9ItKI-4.mp4,Don't worry brother soon you will win so big all the hard times will be all worth it.,Are you ready to turn your struggles into success? Prove the doubters wrong.
1WJ7ZfJ0sQ88-1.mp4,Pov: it's 2030 and you and bro are rich chillin in Miami,"Two dreamers, one city. The hustle paid off, and now Miami feels like our kingdom."
1WJ7ZfJ0sQ88-2.mp4,Pov: it's 2030 and you and bro are rich chillin in Miami,"Living the dream, one overpriced cocktail and midlife crisis at a time."
1WJ7ZfJ0sQ88-3.mp4,Pov: it's 2030 and you and bro are rich chillin in Miami,The road less traveled leads to unexpected horizons.
1WJ7ZfJ0sQ88-4.mp4,Pov: it's 2030 and you and bro are rich chillin in Miami,Turn your dreams into reality. Start grinding now. Your future self is watching.
1XAmigLu6qq3-1.mp4,If you chased money like you chased that girl you'd be rich.,Truth hurts.
1XAmigLu6qq3-2.mp4,If you chased money like you chased that girl you'd be rich.,Stop dreaming. Start doing. Your future wealth depends on your hustle.
1XAmigLu6qq3-3.mp4,If you chased money like you chased that girl you'd be rich.,"Focus on your goals with the same passion you pursue love, and success will follow."
1XAmigLu6qq3-4.mp4,If you chased money like you chased that girl you'd be rich.,Focus your passion. Invest in your future with the same intensity you pursue love.
1yD-tMZblEKP-1.mp4,Name ONE thing that money can't buy,Time. Memories. Love.
1yD-tMZblEKP-2.mp4,Name ONE thing that money can't buy,True happiness can't be purchased.
1yD-tMZblEKP-3.mp4,"Name ONE thing that
money can't buy",happiness is a lie capitalism devours everything we love and i'm screaming into the void
1yD-tMZblEKP-4.mp4,"Name ONE thing that
money can't buy","Happiness. Wait, never mind. Jeff Bezos exists."
24-mhfdIxps9-1.mp4,"165
166",When counting gets too wild and your brain short-circuits.
24-mhfdIxps9-2.mp4,168,168 lives lost. A stark reminder of our shared humanity and the cost of violence.
24-mhfdIxps9-3.mp4,168,When you're counting down the minutes until the weekend hits.
24-mhfdIxps9-4.mp4,168,"A number etched in silence, whispering secrets only the shadows understand."
27GCFfv9zEt7-1.mp4,You were made for more than parties and drugs bro..,Purpose beyond the moment.
27GCFfv9zEt7-2.mp4,You were made for more than parties and drugs bro.,"Some paths lead to darkness, but your light can guide you back home."
27GCFfv9zEt7-3.mp4,You were made for more than parties and drugs bro..,Your potential is greater than your temporary escapes. Choose growth.
27GCFfv9zEt7-4.mp4,You were made for more than parties and drugs bro..,"Cool, you're basically Aristotle now after that profound revelation."
2Amw9Fg-uJBi-1.mp4,pov: you're the fourth guy in the malone case,"Grateful to be alive, reflecting on how quickly life can change."
2Amw9Fg-uJBi-2.mp4,povs you're the fourth guy in the malone case,"Some stories are better left untold, buried deep where silence reigns."
2Amw9Fg-uJBi-3.mp4,pov: you're the fourth guy in the malone case,"In the shadows of a case that shook everything, I never thought I'd be the one left standing."
2Amw9Fg-uJBi-4.mp4,pov you're the fourth guy in the malone case,screaming into the void while wearing an ankle monitor and questioning my entire existence rn
2B4Gad6rO2kh-1.mp4,"sophie rain top spender
car collection leaked",Can you handle the truth? Click now to see Sophie Rain's exclusive car lineup.
2B4Gad6rO2kh-2.mp4,"sophie rain top spender
car collection leaked",Shocking Truth: Sophie Rain's Car Collection Reveals Untold Wealth!
2B4Gad6rO2kh-3.mp4,sophie rain top spender car collection leaked,Exclusive: Sophie Rain's Luxury Car Collection Exposed in Shocking Leak!
2B4Gad6rO2kh-4.mp4,"sophie rain top spender
car collection leaked",Exclusive: Sophie Rain's Luxury Car Portfolio Revealed in Confidential Leak
2DohRDYRG9VI-1.mp4,"If my kids don't get bullied for having ""daddy's money and a hot mom"" then I've failed at life",Parenting goals: Accidentally creating the most roast-able kids in the zip code!
2DohRDYRG9VI-2.mp4,"If my kids don't get bullied for having ""daddy's money and a hot mom"" then I've failed at life",Prove your parenting isn't just about status. What are you really teaching your kids?
2DohRDYRG9VI-3.mp4,"If my kids don't get bullied for having ""daddy's money and a hot mom"" then I've failed at life","If you're not using wealth and looks to give your kids an edge, are you even parenting?"
2DohRDYRG9VI-4.mp4,"If my kids don't get bullied
for having ""daddy's
money and a hot mom""
then I've failed at life",Parenting goals: Raise kids worth bullying.
2DuNLW8zdeVj-1.mp4,How can you sleep when people you're age have supercars.,The real question is: How am I paying rent while others are living their dreams?
